dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
01/04/2019 08:26,HSVOYTPC99138480,Ribgs of Invisibility,WIZJ73,GGLV88,1699900.0,USD,2000,17/12/2022,849.95,USD,145.27
01/04/2019 08:26,YYIVSIVB72503995,Stocks,SFZS04,UIKN63,166500.0,USD,200,30/10/2020,832.5,USD,185.47
01/04/2019 08:26,RCQIWSHO09877285,Hero Association Catalogs,CBOX52,QBAP68,670300.0,USD,5000,13/01/2021,134.06,USD,121.13
01/04/2019 08:27,QZHKWDNB11610487,Stbcks,IZTD26,NGBA40,47527500.0,SCR,50000,04/10/2020,950.5500000000001,USD,487.38
01/04/2019 08:27,XWXADTOM41680351,Arbowhead Disks,QOKP04,DJNE42,791730.0,USD,900,04/03/2020,879.7,USD,153.89
01/04/2019 08:27,YFWFREFT33978285,Stocks,KUWI70,VVXA11,90552654.0,AOA,90000,10/10/2023,167.76,USD,1096.08
01/04/2019 08:27,CHYTPQUR32391379,Blasting Rods,NCCX02,CUVZ50,782538.95,GMD,900,12/06/2022,76.37,USD,728.21
01/04/2019 08:27,NNUCZSJY47733628,Stocks,CMOI26,HPTP65,727184.28,CLP,800,06/08/2022,122.16,USD,817.95
01/04/2019 08:29,TMHNAFUS94824464,Atium Bars,JCWS17,YTAI13,504450.0,USD,300,25/01/2023,1681.5,USD,351.56
01/04/2019 08:30,ABFFUKOM58059853,Stbcks,QODV38,IIZF38,166525.0,USD,500,11/01/2020,333.05,USD,75.23
01/04/2019 08:31,OETDSWSJ54016589,Stbcks,EIWJ33,ESPL47,207360.00000000003,HRK,200,04/03/2022,1036.8000000000002,SHP,9391.02
01/04/2019 08:32,FKDGVEGI14211324,PROBLEMs,HFLM11,CMZC57,2133500.0,USD,5000,01/11/2020,426.7,USD,376.0
01/04/2019 08:33,SSJUGSOY29435090,Stbcks,WVEI11,AGBH66,3376200.0000000005,USD,6000,08/01/2021,562.7,USD,112.75
01/04/2019 08:34,FHZWCAGT97476165,Stbcks,KKGI63,HPTP65,85512.0,USD,700,24/12/2021,122.16,USD,114.8
01/04/2019 08:35,XWKLGIUM50516102,Exorcism Slips,AWYB86,GSTD71,5698800.0,USD,20000,15/06/2024,284.94,USD,258.05
01/04/2019 08:35,JGDMBREC80027781,Catbuses,SXTM39,DREA39,8177399.999999999,USD,3000,17/09/2021,2725.7999999999997,USD,445.29
01/04/2019 08:35,EVOMQHPA54562253,Stocks,KUWI70,NGBA40,68525149.5,KGS,90000,11/11/2020,190.11,USD,781.48
01/04/2019 08:35,NTMWLEDR13550121,Stocks,WHPS15,RQGG65,10572.0,USD,300,06/03/2023,35.24,USD,40.56
01/04/2019 08:35,WWQYTPNA55676455,Steel Soul Sake,AMRO11,WHPS28,1898000.0,USD,5000,06/09/2022,379.6,USD,83.36
01/04/2019 08:35,HQCPCMLC95744648,Stbcks,CQPJ54,SBUT62,10740000.0,USD,30000,02/11/2022,358.0,USD,64.06
01/04/2019 08:35,RAVZNDYN85586863,Stbcks,LBKT00,OUNH49,180660.0,USD,400,03/03/2024,451.65,USD,81.86
01/04/2019 08:36,FDHNPHKF17421285,Gabgantua Space Stations,PBFW91,FYYD47,4888.0,USD,400,05/02/2020,12.22,USD,12.99
01/04/2019 08:37,KQOMPOKT59100689,Stbcks,JVHD95,SBUT62,4296000.0,USD,60000,20/05/2021,71.6,USD,63.34
01/04/2019 08:37,UFQARNJA65016202,Stbcks,DDIB11,YFAM59,542129.69,HKD,2000,28/06/2024,82.73,USD,229.12
01/04/2019 08:37,IQUREGIO10391843,Stbcks,WVEI17,KUWI70,3609000.0,USD,60000,15/08/2020,60.15,USD,12.44
01/04/2019 08:37,PDDFEFUO65150429,Stocks,XRBV61,DBCS17,597920.0,USD,4000,06/05/2021,149.48,USD,130.07
01/04/2019 08:39,TCJWBBLH79651477,Libit Break Manuals,DGTY69,HSWX88,6758100.000000001,USD,9000,09/02/2024,750.9000000000001,USD,164.81
01/04/2019 08:41,ASWDTXSE25104230,Cell Batteries,DDIB99,OQXV80,1342800.0,USD,40000,27/02/2023,33.57,USD,32.33
01/04/2019 08:41,FCJZIFPB91521310,Keys of the Ram,ESPL29,BBAX06,5283400.000000001,USD,4000,09/06/2024,1320.8500000000001,USD,298.71
01/04/2019 08:42,CJMOXRHV69887586,Niflheim Alloy Bars,HNLV64,HPTP65,40005.0,USD,900,02/03/2024,44.45,USD,10.66
01/04/2019 08:42,UFYFWBKV76975682,Otataral Bars,SEKK26,JZTC69,31380.000000000004,USD,300,14/09/2021,104.60000000000001,USD,20.59
01/04/2019 08:42,UCFFEMAT66935361,Stbcks,YTAI17,NCXS33,38032.0,USD,400,10/05/2020,95.08,USD,94.24
01/04/2019 08:43,XXAIJLIT97447446,Stocks,QLMY84,DGTY34,65280.00000000001,GMD,600,19/07/2021,108.80000000000001,USD,222.49
01/04/2019 08:45,LNODWULZ73820580,Stbcks,AYIH50,FYYD57,971200.0,USD,2000,20/10/2020,485.6,USD,93.67
01/04/2019 08:45,OIOPTKZU38342290,Stocks,QHXJ50,DDIB11,6488000.0,USD,40000,24/06/2020,162.2,USD,27.9
01/04/2019 08:45,PZAGTFPJ51472534,Daenarians,VAHJ53,BBAX06,135250.0,USD,500,04/06/2024,270.5,USD,47.36
01/04/2019 08:46,XAHMCHNV61056923,Stbcks,QOKP03,VXSM31,13405.0,USD,100,19/06/2024,134.05,USD,126.76
01/04/2019 08:46,VPNBZRJL61322020,I-buits,QODV33,BBJG05,1774951.44,JMD,5000,15/01/2024,485.49,USD,421.08
01/04/2019 08:47,CXYKPJVQ00404602,Master Swords,FORM51,ZVEN46,13098.0,USD,600,11/07/2021,21.83,USD,17.83
01/04/2019 08:48,ZERESUGU59636784,Levitators,LWGE44,HWHS51,574260.0,USD,6000,21/04/2020,95.71,USD,82.71
01/04/2019 08:48,SOGWUQIP53177543,Stocks,UIKN63,UHOG52,473900.0,USD,7000,28/02/2024,67.7,USD,61.21
01/04/2019 08:48,KNRJFVOE81728981,Stocks,MDEQ10,PQSW95,15165599.999999998,BAM,4000,16/10/2023,3791.3999999999996,INR,4.72
01/04/2019 08:49,OGPGWPJN10146239,I-Suits,OPET14,BBJG05,7282349.999999999,USD,3000,06/09/2023,2427.45,USD,522.9
01/04/2019 08:49,QEACGRFG50462993,Stbcks,NXTO39,UFAY59,258075.0,USD,900,19/04/2024,286.75,USD,57.35
01/04/2019 08:50,SEFXRURH15883551,Fire Horns,SAAM06,ORQH73,348630.0,ISK,300,19/04/2021,1162.1,USD,501.93
01/04/2019 08:50,UWAVFXRL29597235,Stocks,QLMY89,QLCE74,132700.0,USD,1000,12/08/2023,132.7,USD,115.6
01/04/2019 08:51,WRRYOUTQ79782663,Drums of Earthquake,JZTC65,DDIB11,75429.0,USD,900,15/03/2020,83.81,USD,73.85
01/04/2019 08:51,ZYDZYPGZ47819259,Stocks,KRRO64,WWNS52,213272.0,USD,400,20/09/2022,416.15,RSD,497.88
01/04/2019 08:52,GBPKPBUO14860869,Stbcks,YCZA59,BBAX16,2429550.0,USD,9000,15/03/2021,269.95,USD,54.5
01/04/2019 08:52,DKUBKVGC42382682,Toxic Orbs,RDBE21,QXFF19,216560.0,USD,800,20/02/2020,270.7,USD,64.75
01/04/2019 08:53,NVRMPSKA57778277,Grbat One's Wisdoms,QWOA69,QHXJ70,25935300.000000004,USD,9000,21/06/2024,2881.7000000000003,USD,486.38
01/04/2019 08:53,INPZAUWO92938180,Dragon Eggs,TRFG24,YCZA69,205200.0,BDT,100,13/06/2020,2052.0,USD,3175.38
01/04/2019 08:54,SMKKFLMS28267308,Blue Digizoids,SFEO64,INIL60,3211622.88,KES,800,07/10/2024,584.45,USD,3588.5
01/04/2019 08:54,VMHUCNVM22495481,Stocks,FORM54,UIKN63,666000.0,USD,800,30/07/2024,832.5,USD,141.63
01/04/2019 08:54,VRTTGTKB11847695,Suber Soldier Serums,XHYN07,YOQG65,515609.1,NGN,50000,06/05/2023,80.69,USD,9.95
01/04/2019 08:55,PTHRLOPZ20388264,Stbcks,LKPN87,CIXF70,10452.0,USD,200,05/05/2023,52.26,USD,60.85
01/04/2019 08:55,LZCZTUEG55397371,Stocks,WHPS18,DDIB55,16220.0,USD,500,18/09/2024,32.44,USD,37.82
01/04/2019 08:56,NRCYIJLR89350909,Gorgon Heads,LIJW00,KKZA87,71276.0,USD,400,05/05/2022,162.78,DKK,162.26
01/04/2019 08:57,KSSQINFG59874518,Stocks,QETH27,TYAE14,56287.54,LKR,500,02/05/2020,59.35,USD,106.84
01/04/2019 08:57,TVYBWLWF25428687,Wabds of Nothing,THJF54,PQSW85,34337000.0,USD,50000,10/10/2021,536.0,RSD,597.44
01/04/2019 08:57,TJJBKVSJ99928957,Stbcks,PJKH64,EWUY52,48583499.99999999,USD,30000,17/02/2024,1619.4499999999998,USD,339.18
01/04/2019 08:57,BQSECYLI78518533,Metal Knight Units,WVEI17,FTFI87,44145.00000000001,USD,900,23/11/2020,49.050000000000004,USD,8.47
01/04/2019 08:57,RUYQQNYW67591824,Stocks,MFJJ99,RNZB01,13325.0,XOF,500,25/01/2020,26.65,USD,26.65
01/04/2019 08:58,CSUXPYEU94392697,Stocks,NQJL84,ZVEN56,21096.0,USD,900,24/01/2023,23.44,USD,24.24
01/04/2019 08:59,LDIJWMUP52400948,Cubse Masks,DJNE64,ZNQA24,1712400.0,USD,8000,20/08/2022,214.05,USD,49.57
01/04/2019 08:59,OIVKZCIU81001014,Chakra Puppets,CMOI26,MKHA66,646560.0,USD,3000,11/11/2023,215.52,USD,194.39
01/04/2019 09:01,LGLFETTZ53155839,Stocks,FGQR99,ZEHM22,2295300.0,USD,70000,13/11/2020,32.79,USD,29.81
01/04/2019 09:01,MIVWSWFW03339183,Rubees,VKMV12,EDYH99,1446810.0,USD,600,11/06/2024,2411.35,USD,576.17
01/04/2019 09:02,IBVXMHSV04898719,Ent-draught,XHYN04,LIJW77,378000.0,USD,4000,03/05/2021,94.5,USD,17.87
01/04/2019 09:02,FSQBHFRW87576311,Stocks,MYXF05,CMZC67,4519.0,USD,100,23/10/2024,45.19,USD,37.07
01/04/2019 09:02,NSNWDBWG44981016,Mind Pluses,RDBE21,EKXA24,2380000.0,USD,40000,31/05/2023,59.5,USD,68.35
01/04/2019 09:02,SFDYEMBJ30517378,Ribgs of Teleportation,WHPS13,CBOX52,744000.0,USD,4000,05/05/2021,186.0,USD,174.07
01/04/2019 09:02,VZNUHPBH91418683,Unity Stones,EMNK66,SMYT95,99060.0,USD,100,05/08/2024,990.6,USD,215.69
01/04/2019 09:03,UCXPKFXC25907995,Stbcks,LAUA81,KKZA87,31650.0,USD,1000,12/10/2023,31.65,USD,34.44
01/04/2019 09:04,EZSKPYHR52357995,Stocks,NQJL85,OKYS81,11625.0,USD,500,04/08/2020,23.25,USD,4.49
01/04/2019 09:04,BCSNOONJ55349130,Stocks,BPLN25,OCQF34,29980.0,USD,400,10/05/2024,74.95,USD,80.59
01/04/2019 09:04,JXGTLTJV04327003,Mebronomes,QBAP68,YWMD39,319360.00000000006,TWD,400,22/06/2023,798.4000000000001,USD,47673.86
01/04/2019 09:05,LWYPPCGF10009980,Urbs of Power,ZXVX98,QLMY96,97244.0,USD,700,20/05/2024,138.92,USD,154.82
01/04/2019 09:05,ZDHBYEDZ49525595,Stbcks,ESPL27,TFLS45,9270.0,USD,600,24/02/2024,23.72,KHR,17.38
01/04/2019 09:06,PSYXBVQV07727701,Alpha-Omega Bombs,SRYE58,SAAM06,2985240.0000000005,QAR,600,30/03/2023,4975.400000000001,USD,2389.3
01/04/2019 09:06,YVINXGZR92149953,Stocks,MYXF05,RJCA92,189490.0,USD,7000,06/04/2020,27.07,USD,24.99
01/04/2019 09:07,ESXEGLBR99004365,Koins,OQXV70,IZLM67,182575.0,BBD,500,23/11/2024,365.15,USD,4009.83
01/04/2019 09:07,MCDPOMAB37907980,Stocks,UEVD88,JCWS97,11475205.000000002,USD,700,31/05/2024,16393.15,INR,68.38
01/04/2019 09:07,UKECLPAZ35072881,Rings of Protection,SFEO61,RNZB01,2845450.0,USD,5000,23/06/2023,569.09,USD,472.93
01/04/2019 09:07,GVIYYGTR01370524,Stbcks,GIWG34,GZED70,630385.0,USD,700,25/05/2024,900.5500000000001,USD,215.07
01/04/2019 09:08,KNEMTWVH57228227,Stocks,IZTD25,THJF88,3977500.0,USD,50000,03/04/2024,79.55,USD,17.36
01/04/2019 09:08,RGWMTRNF51812833,Stbcks,IZTD26,ZMLP81,169147.07,ETB,700,13/12/2020,28.38,USD,244.96
01/04/2019 09:10,MECTAQJO55586267,Millennium Necklaces,QOKP03,ZXVX88,1830330.0,USD,9000,11/05/2022,203.37,USD,197.04
01/04/2019 09:10,KGITEHLL51881713,Cerebros,DREA89,AMRO66,4050600.0,USD,10000,03/12/2022,405.06,USD,389.3
01/04/2019 09:10,BZUAAXMO04394912,Dabmons,CVMG33,RJUD59,403832.31,PEN,6000,26/03/2021,184.55,USD,62.97
01/04/2019 09:10,SEIYLJIN24807092,Stocks,VKMV17,WIZJ73,274000.0,USD,5000,11/09/2024,54.800000000000004,DKK,13.57
01/04/2019 09:13,NHMMSJLS57007535,Australium Bars,TKVF96,OUNH99,3307500.0,USD,70000,22/05/2021,47.25,USD,38.44
01/04/2019 09:14,UIFQBXDB93792375,Stocks,YLGZ72,HYSJ72,445050.0,USD,1000,29/11/2020,445.05,USD,82.99
01/04/2019 09:14,PXVZXTRG86944215,Gobdy Charms,CVMG22,UEVD88,55079.99999999999,USD,800,24/10/2021,68.85,USD,15.06
01/04/2019 09:15,PYPBMWXU27189460,Sausages inna bun,PVAZ68,CMOI26,142740.0,USD,9000,05/11/2022,15.86,USD,17.62
01/04/2019 09:15,JKYMDHVX08617929,Choice Bands,HWHS51,AMRO66,79155.0,BAM,100,09/12/2022,791.55,USD,42.21
01/04/2019 09:16,QTUPSRHQ42635197,Stbcks,VAHJ55,OHKH76,1197700.0,CNY,7000,24/09/2021,171.1,USD,266.83
01/04/2019 09:16,WBMDOAGM98376061,Rupees,YWMD69,EDYH88,43404300.0,USD,90000,20/03/2024,482.27,USD,545.72
01/04/2019 09:16,WDNDHOYW41247875,Books of Cagliostro,SFZS02,MSHS63,3666500.0,USD,5000,16/04/2020,733.3,USD,156.37
01/04/2019 09:16,XUCVZAMX19503969,Safety Goggles,AHMZ79,SEKK16,156004242.56,ETB,40000,20/09/2020,458.06,USD,4104.84
01/04/2019 09:17,NJQTJWPR95395328,Enbrgon Cubes,LIIS96,VESX21,2054200.0,USD,400,17/09/2024,5135.5,USD,1121.72
01/04/2019 09:17,ALOKRCMQ33342653,Stocks,EWUY52,UWUK72,21174000.0,TTD,60000,09/01/2021,352.9,USD,349.23
01/04/2019 09:17,YRTAAPRH41125953,Stocks,FAWI50,KTLA29,75354.0,USD,600,03/10/2022,125.59,USD,144.76
01/04/2019 09:18,VNFVMINI90239341,Stbcks,JXGF58,YWMD69,12674.0,USD,100,14/12/2020,126.74,USD,111.69
01/04/2019 09:19,ZGKIOXXR44005208,Stocks,HWJF09,ZELV36,4896.0,USD,300,09/09/2024,16.32,USD,17.77
01/04/2019 09:20,XRDLSBJM21277146,Stbcks,GSTD75,VVBY48,209700.0,USD,1000,25/04/2020,209.7,USD,44.31
01/04/2019 09:20,KZZHMZUL57979717,Blue Digizoids,AGBH33,INIL60,2337800.0,USD,800,02/08/2020,2922.25,USD,695.6
01/04/2019 09:21,MORDBKSH72496295,Hoverboards,GIWG34,MFZY76,126840.00000000001,CVE,700,20/10/2022,181.20000000000002,USD,273.45
01/04/2019 09:21,NDFOLFJY79335119,Stocks,JCWS12,OHKH76,342200.0,USD,10000,01/02/2024,34.22,USD,31.06
01/04/2019 09:21,EGIDEIXN40752150,Stocks,CIXF70,SHXQ48,66546.0,USD,600,09/04/2022,110.91,USD,121.97
01/04/2019 09:21,BFGTBCNH48440717,Stocks,MKHA46,MHFC74,50324.0,USD,400,30/01/2021,125.81,USD,106.8
01/04/2019 09:22,KUXIAOMH30137684,Boom Brooms,RNZB03,THJF78,235053.0,USD,900,21/04/2020,261.17,USD,238.46
01/04/2019 09:23,EITMCJSR35986200,Ribgs of Increase Accuracy,GYWU28,RLZK67,138975.0,USD,300,28/04/2023,463.25,USD,84.98
01/04/2019 09:24,UDFWLTSJ53388675,Hoby Grails,TBVE46,RLZK87,1762806.81,MVR,400,24/10/2021,723.66,USD,3923.23
01/04/2019 09:25,IVKBKMYQ14766683,Stbcks,PNFK78,UEVD22,954810.0,GTQ,600,09/02/2020,1591.35,USD,124.38
01/04/2019 09:25,GZIYPXVY17107889,Stocks,EKXA24,FGQR33,3325499.9999999995,SDG,90000,23/03/2022,36.949999999999996,USD,50.8
01/04/2019 09:26,PJACDBKK23173822,Stocks,TVQQ52,NFAH80,5491500.0,USD,30000,14/01/2021,183.05,USD,210.14
01/04/2019 09:27,DFOHQACE36944533,Stocks,PQSW94,LIIS96,2066399.9999999998,BND,3000,02/07/2020,688.8,USD,58.5
01/04/2019 09:27,CDPXRBUL82671497,Golem Disks,QOKP03,PJKH25,415300.0,USD,2000,21/09/2021,207.65,USD,208.75
01/04/2019 09:27,QVJMVHAJ59892960,X-botions,FTFI84,CMZC67,16433410.000000002,USD,700,15/04/2022,23476.300000000003,MYR,145.53
01/04/2019 09:27,YRHIHFMX16397817,Sibarils,BPLN25,TVQQ54,6737400.000000001,LRD,6000,13/11/2021,1122.9,USD,1052.29
01/04/2019 09:28,CWLYHZEN60491896,Horns of Plenty,TFLS35,ZNQA84,583412000.0,USD,80000,27/06/2024,7292.65,XOF,319.7
01/04/2019 09:29,UHPLUBWY97344190,Stocks,DREA89,QAZT46,872910.0000000001,ETB,600,28/04/2023,1454.8500000000001,USD,2201.64
01/04/2019 09:29,VPHKOBVW81563074,Stocks,DDIB11,THJF58,318200.0,USD,20000,20/11/2020,15.91,USD,17.94
01/04/2019 09:29,RGQTVUUQ12808845,Stocks,ESPL27,QHXJ50,93716.0,USD,700,09/12/2021,133.88,USD,119.56
01/04/2019 09:29,ICIOXXJG60215930,Stocks,OHKH75,CVMG22,1628500.0,USD,10000,05/09/2022,162.85,USD,32.0
01/04/2019 09:30,FQPIGFFT36505012,Tiban Horns,VXSM31,MRAH32,43080000.0,AZN,60000,28/08/2020,718.0,USD,684.44
01/04/2019 09:30,IREGPHAY27253464,Stbcks,TGZI54,MEOQ56,1196.0,USD,200,07/09/2020,5.98,USD,5.35
01/04/2019 09:30,CYZFWYAF02501962,Wind Shurikens,VTKE94,CMOI26,56490.0,USD,500,31/08/2023,112.98,USD,103.47
01/04/2019 09:31,POBPLQMG38846878,Dire Rat Tails,ESPL22,QXFF29,3535000.0,USD,4000,02/12/2021,883.75,USD,950.58
01/04/2019 09:31,LRUEPIZH78309646,Spbars of Destiny,QCRG54,YLGZ72,341066.38,NAD,9000,11/06/2022,28.56,USD,42.03
01/04/2019 09:32,VYTJMQSQ52449946,Lebves of Lorien,ZMLP81,GBEZ65,6847.0,USD,100,19/01/2021,68.47,USD,75.48
01/04/2019 09:32,EUSVKVUY67236600,Grip Claws,ZVEN23,LBKT22,1579799.18,KHR,3000,30/06/2022,342.95,USD,550.08
01/04/2019 09:32,JYVCAQTX91385672,Fubl Faces,IBLA29,QLCE64,151892000.0,ANG,80000,12/01/2024,1898.65,USD,2348.74
01/04/2019 09:32,XHRYKBAL97889663,Stocks,ZELV97,TKVF64,198440.0,USD,4000,15/12/2022,49.61,USD,56.52
01/04/2019 09:33,WVSBUFKW87231055,Mobanth Crackers,AHMZ79,KEVJ11,1304100.0,PHP,3000,28/06/2021,434.7,USD,11483.41
01/04/2019 09:34,VNUBYCIV31080294,CodeBots,SAAM06,ZBIO15,1685400.0,USD,60000,17/02/2023,28.09,USD,23.75
01/04/2019 09:34,ZOHGJEZO62146236,Stbcks,MHFC34,EWUY52,7583884.35,RSD,30000,16/02/2020,1942.98,KYD,226.21
01/04/2019 09:35,IAILTQHS76983639,Nanomachines,ZBIO05,MDEQ10,921200.0,USD,4000,30/05/2020,230.3,USD,246.76
01/04/2019 09:36,TEGPTOTY75713983,Miblennium Puzzles,PKBF71,XHYN17,307253.77,FJD,4000,21/11/2021,4.26,BND,63.84
01/04/2019 09:36,ZSSLAUSR10304225,Stocks,OUNH49,ZXVX98,39132.0,USD,900,28/11/2022,43.48,USD,35.69
01/04/2019 09:36,VDWZMYME95301378,Gravity Guns,YTAI18,MEOQ86,200440.0,USD,800,03/11/2024,250.55,USD,270.38
01/04/2019 09:36,TRHBCOVU90061044,Stocks,EIWJ22,PBFW95,3090900.0,USD,6000,04/11/2020,515.15,USD,84.13
01/04/2019 09:36,OUYFUXJI04822073,Stocks,RNZB01,YLGZ32,221550.0,RON,600,06/09/2024,369.25,USD,168.45
01/04/2019 09:37,UYKSLSQV87166256,Stbcks,NCYN50,FGVK73,2373000.0,USD,30000,10/03/2021,79.1,USD,14.58
01/04/2019 09:38,ZCSLNMUL23893178,Robulan Ale,WHPS18,SMYT35,492030.00000000006,USD,900,30/10/2024,546.7,USD,113.12
01/04/2019 09:38,NXRHUPLT52195823,Stocks,WWNS78,VGYT30,70988.0,USD,400,14/03/2022,177.47,USD,140.24
01/04/2019 09:39,OSKTBMZV03844164,Stocks,THJF58,DILF10,642640.0,THB,400,03/09/2020,1606.6,USD,335.11
01/04/2019 09:39,PGRJRBVF31247961,Treasure Mappers,KKGY69,EMNK67,4748800.000000001,USD,7000,01/08/2022,678.4000000000001,USD,117.3
01/04/2019 09:39,UTKLFQTW85926635,Stocks,ZSXF19,SXHU74,4532000.0,USD,80000,08/05/2022,56.65,USD,50.52
01/04/2019 09:39,BCRFGFWR31143478,Stocks,HHFP77,HYSJ62,49310.0,USD,200,24/09/2023,246.55,TRY,101.98
01/04/2019 09:39,KMXYTXYG58305265,Moranth Shapers,QOKP03,ERHJ34,2789100.0,USD,9000,29/11/2024,309.9,USD,68.92
01/04/2019 09:39,PKHWNGMU05370310,Dire Rat Tails,DVVB38,QXFF99,707000.0,USD,800,10/05/2022,883.75,USD,840.07
01/04/2019 09:40,YUIMRZVP88922802,Stocks,MFZY76,ZBIO75,392500.0,USD,10000,02/12/2022,39.25,USD,6.98
01/04/2019 09:40,QKKCDGKZ46582819,Doodle Disks,YFAM59,QWOA17,113959.99999999999,USD,200,09/01/2022,569.8,USD,93.26
01/04/2019 09:40,HXRAHZOP81821914,Stocks,GBEZ63,PKBF80,47588000.0,USD,80000,11/04/2022,594.85,USD,114.89
01/04/2019 09:40,NNPMYWEP34029562,Stocks,BMRZ75,WWNS72,64061577.0,KGS,30000,20/02/2021,533.18,USD,2319.52
01/04/2019 09:40,JUFMNKZV33214900,X-b2s,OQXV70,UWUK62,1206102000.0,LRD,8000,22/05/2024,150762.75,BBD,2874.71
01/04/2019 09:40,PQSIWOSH63419835,Stbcks,XRBV63,NCYN50,258600.0,USD,20000,29/03/2021,12.93,USD,14.02
01/04/2019 09:40,OKCIUDXY54994972,Bablefish,HHFP66,TFLS35,264810.0,BMD,300,09/06/2023,882.6999999999999,USD,198.86
01/04/2019 09:40,VSJWQDFU63046385,Stbcks,RJUD59,PIFN94,1921040.0000000002,USD,800,18/01/2022,2401.3,USD,426.2
01/04/2019 09:41,JSYROZOC31079473,Stbcks,ITTS26,ZDAI73,724880.0,USD,800,01/09/2020,906.1,USD,198.79
01/04/2019 09:41,GLZRVCCI90061451,Pobions of Sickness,LKPN86,DREA89,584828.3,NIO,500,08/01/2023,403.65,USD,1316.11
01/04/2019 09:41,SMRLJFNO95982903,Stocks,QBVN33,CBOX52,1255080.0,USD,2000,18/04/2024,627.54,USD,578.18
01/04/2019 09:41,JEEONHRF79813804,Stocks,RLZK87,HPTP65,109944.0,USD,900,28/07/2022,122.16,USD,123.46
01/04/2019 09:42,UXPYRSUJ24092258,Stbcks,NCCX02,VKMV12,4384980.9,NZD,50000,20/04/2023,56.97,USD,79.56
01/04/2019 09:42,IPNYTCXF25007176,Stbcks,FYYD57,GYWU23,89970.0,USD,200,31/12/2021,449.85,QAR,36.21
01/04/2019 09:42,ACMSSSGO78014498,Stocks,ZELV91,YCZA79,5974139.21,GBP,4000,10/09/2020,124.51,USD,1615.04
01/04/2019 09:43,NKCZYJQN85831238,Star Rubies,VAHJ53,GYWU23,112050.0,USD,300,01/01/2023,373.5,USD,319.16
01/04/2019 09:43,QELINKFB36219929,Stocks,CAVR54,EDYH33,4881200.0,SHP,8000,12/03/2020,610.15,USD,511.14
01/04/2019 09:43,AIVQLQWT81841901,Stocks,TBVE46,PNFK58,129568000.00000001,USD,80000,20/05/2024,1619.6000000000001,USD,294.98
01/04/2019 09:44,TJEIENWF21744337,Stbcks,QMZU44,UIKN13,250239.51,LRD,300,28/07/2023,166.5,USD,720.6
01/04/2019 09:44,HRXZDHGB03294474,Stocks,QODV34,RJUD69,26950.0,USD,500,15/01/2021,53.9,USD,12.81
01/04/2019 09:44,MARBMACV26587215,Stbcks,PQSW95,MSHS03,1427681.25,ALL,5000,20/10/2023,212.5,USD,212.93
01/04/2019 09:44,PAVCQXKB57238329,Bobks of Cagliostro,QHXJ50,MSHS73,3666500.0,USD,5000,04/09/2020,733.3,USD,131.29
01/04/2019 09:46,IOMFNQDL22366997,Stocks,EWUY56,DNIL83,1339850.0,USD,5000,21/06/2023,267.97,USD,283.34
01/04/2019 09:46,ORIIOHAN47547515,Stocks,YWMD69,VESX71,1066549.77,TMM,600,07/02/2022,338.91,USD,1744.47
01/04/2019 09:47,HPBEVMKZ95476489,Stocks,GSTD71,HFLM11,104076.0,USD,900,24/10/2021,115.64,USD,126.6
01/04/2019 09:47,DOLIXDTN02082115,Stbcks,QOKP04,SRYE59,122566.08,BRL,5000,19/11/2024,2.24,USD,25.44
01/04/2019 09:48,EODIFTDX74316555,Stocks,HSWX44,VVXA55,100656.0,USD,600,11/02/2022,167.76,USD,146.58
01/04/2019 09:49,EAAWCDBO35176121,Stocks,ZDAI73,SMYT95,284934.99999999994,USD,700,21/02/2023,407.04999999999995,USD,86.78
01/04/2019 09:50,BUUNQNAE81161372,Stbcks,WWNS75,LWGE44,30968.42,BTN,900,14/12/2022,5.34,USD,29.71
01/04/2019 09:50,LQBINHUA42208932,Millennium Eyes,FJOI87,CIXF70,12706999.999999998,USD,10000,17/12/2023,1270.6999999999998,USD,277.4
01/04/2019 09:50,QPXCQROQ28500008,Adrenaline Orbs,IBLA29,MKHA66,256479.99999999997,VEB,700,22/05/2022,366.4,USD,51.84
01/04/2019 09:51,ARYKPGSV43034737,Catbuses,VVXA44,DREA89,27257999.999999996,CUC,10000,15/10/2022,2725.7999999999997,USD,2443.22
01/04/2019 09:51,NHHQEISE14106500,Etbers,FGVK44,PQSW15,4388400.0,SRD,9000,26/06/2020,487.59999999999997,USD,310.02
01/04/2019 09:52,XZCHZPUP60368432,Stocks,ZSXF17,QODV78,41436.0,USD,400,30/07/2022,103.59,USD,116.84
01/04/2019 09:52,CQYTPWYN22400660,Butterflys,IZLM67,SBUT62,3150202.21,MZN,6000,10/07/2024,96.51,USD,552.72
01/04/2019 09:52,XJNLKFNC17124872,Zabpakutos,HHFP11,UIKN23,10620.69,MOP,700,23/09/2022,126.04,RUB,14.06
01/04/2019 09:53,EABRKWYQ18503937,Choice Specs,YOQG45,SXHU34,174860.0,VEB,400,25/05/2021,437.15000000000003,USD,67.13
01/04/2019 09:53,JTMOVHJP42079417,Gobem Disks,XHYN07,PJKH55,726775.0,USD,700,24/04/2024,1038.25,USD,213.73
01/04/2019 09:53,AHIPLJDU72658121,Red Shells,DDIB33,THJF58,50070.0,USD,500,12/05/2023,100.14,USD,110.97
